created_at,full_text,in_reply_to_screen_name,lang,tweet_url,label,word_count,text_svm,text_bert,label_id
Fri Jan 24 00:19:12 +0000 2025,@CommuterLine pelecehan krl arah jakarta kota 07.04 wib tolong ditindak Pelaku ga mau ngaku ngakunya tas tergeserketerangan korban tangan dari posisi di atas - elus pundak - tangan ke bawah meraba-raba!!!! https://t.co/a2VqZFIGzt,CommuterLine,in,https://x.com/undefined/status/1882583899005689857,Keamanan,32,leceh krl arah jakarta kota waktu jam wib tindak laku mau ngaku ngakunya tas tergeserketerangan korban tangan posisi atas elus pundak tangan bawah raba raba,pelecehan krl arah jakarta kota waktu_jam wib tolong ditindak pelaku tidak mau ngaku ngakunya tas tergeserketerangan korban tangan dari posisi di atas elus pundak tangan ke bawah meraba raba,3
Sun Nov 30 04:28:03 +0000 2025,@CommuterLine bisa ga di stasiun rangkas yang baru petugasnya rajin announce kalo eskalator bagian kanan tuh buat jalan.... Soalnya pada diem di kanan trs jadi antri panjang tolong banget kmaren petugas nya diem2 aja,CommuterLine,in,https://x.com/undefined/status/1994986761806909700,Pelayanan,34,tidak stasiun rangkas baru tugas rajin announce kalau eskalator bagi kanan tuh buat jalan soal diem kanan terus jadi antri panjang banget kmaren tugas nya diem2,bisa tidak di stasiun rangkas yang baru petugasnya rajin announce kalau eskalator bagian kanan tuh buat jalan soalnya pada diem di kanan terus jadi antri panjang tolong banget kmaren petugas nya diem2 saja,2
Tue Feb 04 01:03:40 +0000 2025,@CommuterLine Dari Bekasi dah naik yg jam 06:53 eh malah pas di stasiun Manggarai nunggu kereta ke kota lama dah dapat eh ditahan didepan bakamla lama #schedulebarucommuterline buruk @AnkerTwiter @jalur5_ @jalur_cikarang @CurhatKRL @JalurBogor @jalurbekasi,CommuterLine,in,https://x.com/undefined/status/1886581356215591002,Keterlambatan,34,bekas dah naik jam waktu jam eh malah pas stasiun manggarai nunggu kereta kota lama dah eh tahan depan bakamla lama schedulebarucommuterline buruk,dari bekasi dah naik yang jam waktu_jam eh malah pas di stasiun manggarai nunggu kereta ke kota lama dah dapat eh ditahan didepan bakamla lama schedulebarucommuterline buruk,0
Sun Feb 02 22:47:01 +0000 2025,@CommuterLine Yg berangkat jm 05.19 itu kereta telat bukan sesuai jdwl. Tolong cek lapangan jgn cuma share jdwl. Suruh akses c-access pula aplikasi complicated-access ,CommuterLine,in,https://x.com/undefined/status/1886184579289190883,Keterlambatan,24,berangkat jm waktu jam kereta telat bukan sesuai jdwl cek lapang jgn cuma share jdwl suruh akses c access aplikasi complicated access,yang berangkat jm waktu_jam itu kereta telat bukan sesuai jdwl tolong cek lapangan jgn cuma share jdwl suruh akses c access pula aplikasi complicated access,0
Thu Nov 09 03:07:31 +0000 2023,@CommuterLine ckrg -kp bandan via senen udah mah sejam sekali keretanya telat mulu 20 mnt mana ketahan mulu dibeberapa stasiun. Dikira semua org ke arah mri semua apa gmna,CommuterLine,in,https://x.com/undefined/status/1722450817243029800,Keterlambatan,29,ckrg kp bandan via senen mah jam sekali kereta telat mulu angka mnt mana tahan mulu beberapa stasiun kira semua orang arah manggarai semua apa bagaimana,ckrg kp bandan via senen sudah mah sejam sekali keretanya telat mulu angka mnt mana ketahan mulu dibeberapa stasiun dikira semua orang ke arah manggarai semua apa bagaimana,0
Fri Dec 06 12:06:01 +0000 2024,@CommuterLine Reply-nya telat kelamaan. Sama kayak perka Anda.,CommuterLine,in,https://x.com/undefined/status/1865004770114834806,Pelayanan,8,reply nya telat lama sama kayak perka,reply nya telat kelamaan sama kayak perka anda,2
Fri Jul 19 15:06:47 +0000 2024,@CommuterLine tolong kenapa jadwal kereta dr bni city saat pukul 21.00-22.00 selalu tidak tepat waktu (jurusan cikarang) sblmnya ada jam 21.06 tp lama² delay bahkan sampai 21.35,CommuterLine,in,https://x.com/undefined/status/1814315956539388108,Keterlambatan,27,kenapa jadwal kereta bni city pukul waktu jam waktu jam selalu tepat waktu jurus cikarang sblmnya jam waktu jam lama delay bahkan waktu jam,tolong kenapa jadwal kereta dari bni city saat pukul waktu_jam waktu_jam selalu tidak tepat waktu jurusan cikarang sblmnya ada jam waktu_jam tapi lama² delay bahkan sampai waktu_jam,0
Thu Jun 06 12:22:32 +0000 2024,@CommuterLine kereta serpong banyak kecoanya.. sekali2 boleh lah pest control dikit jorok banget,CommuterLine,in,https://x.com/undefined/status/1798691946120241272,Kebersihan,13,kereta serpong banyak kecoanya sekali2 lah pest control dikit jorok banget,kereta serpong banyak kecoanya sekali2 boleh lah pest control dikit jorok banget,4
Mon Nov 10 23:56:43 +0000 2025,@CommuterLine cepet perbanyak kereta dan/atau gerbong green line kek. numpuk dan jadi pepes mulu heran. harus berangkat dr kemaren apa biar ga jd pepes?,CommuterLine,in,https://x.com/undefined/status/1988033108688728493,Kepadatan,24,cepet banyak kereta atau gerbong green line kek numpuk jadi pepes mulu heran berangkat kemaren apa biar jadi pepes,cepet perbanyak kereta dan atau gerbong green line kek numpuk dan jadi pepes mulu heran harus berangkat dari kemaren apa biar tidak jadi pepes,1
Tue Apr 30 13:49:23 +0000 2024,@CommuterLine tolong itu gate bojong di buka lagi lah!! Gate gaperi itu udah gak manusiawi!! Becek jalan sempit rusak gx da trotoar khusus pjln kaki!! Blm lg chaos d pintu perlintasan!! https://t.co/RR7NQtaBIo,CommuterLine,in,https://x.com/undefined/status/1785305451506364577,Kebersihan,32,gate bojong buka lah gate gaperi itu sudah manusiawi becek jalan sempit rusak gx da trotoar khusus pjln kaki lagi chaos d pintu lintas,tolong itu gate bojong di buka lagi lah gate gaperi itu sudah tidak manusiawi becek jalan sempit rusak gx da trotoar khusus pjln kaki belum lagi chaos d pintu perlintasan,4
Mon Jul 14 02:24:18 +0000 2025,@CommuterLine mint ini knp gaada kereta jadwal jam 9 dari parung panjang ke tanah abang ya? efeknya jdi rame di parung panjang karena selisih nunggu kereta berikutnya jdi 20menit ,CommuterLine,in,https://x.com/undefined/status/1944583704426529157,Keterlambatan,29,mint kenapa gaada kereta jadwal jam angka parung panjang tanah abang efek jadi rame parung panjang selisih nunggu kereta ikut jadi 20menit,mint ini kenapa gaada kereta jadwal jam angka dari parung panjang ke tanah abang ya efeknya jadi rame di parung panjang karena selisih nunggu kereta berikutnya jadi 20menit,0
Thu May 16 01:04:02 +0000 2024,@CommuterLine Paling sebulan ke depan bakal ada perjalanan yang bermasalah. Biasanya tiap senin pagi ada rangkaian rusak. Sejak 2002 masalah delay ga berubah.,CommuterLine,in,https://x.com/undefined/status/1790911050973630913,Keterlambatan,23,paling bulan depan bakal jalan masalah biasa tiap senin pagi rangkai rusak sejak angka masalah delay ubah,paling sebulan ke depan bakal ada perjalanan yang bermasalah biasanya tiap senin pagi ada rangkaian rusak sejak angka masalah delay tidak berubah,0
Thu Nov 23 01:38:55 +0000 2023,@CommuterLine Min kondisikan petugasnya dong kondektur juga masa customer dibiarkan berdiri sedangkan petugas duduk dengan santai untuk commuter line saya tau tiketnya murah tp kan prioritas tempat duduk customer kan buat customer. Huft,CommuterLine,in,https://x.com/undefined/status/1727501951724933627,Pelayanan,33,admin kondisi tugas dong kondektur masa customer biar diri tugas duduk santai commuter line tau tiket murah kan prioritas tempat duduk customer kan buat customer huft,admin kondisikan petugasnya dong kondektur juga masa customer dibiarkan berdiri sedangkan petugas duduk dengan santai untuk commuter line saya tau tiketnya murah tapi kan prioritas tempat duduk customer kan buat customer huft,2
Thu May 18 14:53:08 +0000 2023,@CommuterLine hebat banget sekarang nunggu krl ke cikarang 1 jam di rajawali emang keren sekarang pelayanannya makin buat pengguna di uji kesabarannya,CommuterLine,in,https://x.com/undefined/status/1659210515137323008,Keterlambatan,22,hebat banget sekarang nunggu krl cikarang angka jam rajawali emang keren sekarang layan makin buat guna uji sabar,hebat banget sekarang nunggu krl ke cikarang angka jam di rajawali emang keren sekarang pelayanannya makin buat pengguna di uji kesabarannya,0
Mon Nov 06 01:27:24 +0000 2023,@CommuterLine @sunflowerr_16 Kg mungkin jalur bogor telat mmg jalur bekasi/cikarang waktu normalnya telat 10 -15 menit masih dibilang KCI waktu normal jadi yg bodo siapa kg taukan.,CommuterLine,in,https://x.com/undefined/status/1721338460055953911,Keterlambatan,27,mungkin jalur bogor telat mmg jalur bekas cikarang waktu normal telat rentang angka menit bilang kci waktu normal jadi bodo siapa tau,tidak mungkin jalur bogor telat mmg jalur bekasi cikarang waktu normalnya telat rentang_angka menit masih dibilang kci waktu normal jadi yang bodo siapa tidak taukan,0
Tue Oct 10 14:25:03 +0000 2023,@CommuterLine Setidaknya petugasnya disiapin depan lift min buat ngatur flow biar yg prioritas didahulukan petugas banyak tp cuman mandangin aja dari jauh ,CommuterLine,in,https://x.com/undefined/status/1711749688716910667,Pelayanan,22,tugas disiapin depan lift admin buat ngatur flow biar prioritas dahulu tugas banyak cuma mandangin dari jauh,setidaknya petugasnya disiapin depan lift admin buat ngatur flow biar yang prioritas didahulukan petugas banyak tapi cuma mandangin saja dari jauh,2
Fri Dec 27 11:57:21 +0000 2024,@CommuterLine lama anjeng mau sampe berapa jam nunggu didlm kereta jing?,CommuterLine,in,https://x.com/undefined/status/1872612732421448002,Keterlambatan,11,lama anjeng mau berapa jam nunggu didlm kereta jing,lama anjeng mau sampai berapa jam nunggu didlm kereta jing,0
Fri Dec 20 15:18:13 +0000 2024,@CommuterLine woiii minn mauu tidurr inii nangis bgtt badanku udh sakit sakit nunggu kereta dua jam ,CommuterLine,in,https://x.com/undefined/status/1870126566329778587,Keterlambatan,16,woiii minn mauu tidurr ini nang banget badan sakit sakit nunggu kereta jam,woiii minn mauu tidurr inii nangis banget badanku sudah sakit sakit nunggu kereta dua jam,0
Wed Jun 18 14:11:59 +0000 2025,@CommuterLine ADA KOMPENSASI TIDAK WOIIIIIII KACAU PULANG KERJA BURU BURU AGAR MENIKMATI TENANG DIRUMAH JAM SEGINI STUCK DI BEKASI. APA KOMPENSASI NYA NIH. KACAU HANYA MAAF MAAF MAAF.,CommuterLine,in,https://x.com/undefined/status/1935339712568598915,Keterlambatan,28,kompensasi woiiiiiii kacau pulang kerja buru buru nikmat tenang rumah jam gin stuck bekas apa kompensasi nya nih kacau maaf maaf maaf,ada kompensasi tidak woiiiiiii kacau pulang kerja buru buru agar menikmati tenang dirumah jam segini stuck di bekasi apa kompensasi nya nih kacau hanya maaf maaf maaf,0
Thu May 23 00:55:57 +0000 2024,@CommuterLine priuk - kota. udah setengah jam saya nunggu kereta ga dtg2. gmn dah? nanti di bandan juga begitu yaAllah knp sih,CommuterLine,in,https://x.com/undefined/status/1793445729899614707,Keterlambatan,22,priuk kota tengah jam nunggu kereta dtg2 bagaimana dah di bandan begitu yaallah sih,priuk kota sudah setengah jam saya nunggu kereta tidak dtg2 bagaimana dah nanti di bandan juga begitu yaallah kenapa sih,0
Mon Feb 10 23:42:02 +0000 2025,@CommuterLine @Cycloneisian Telat jam segitu keretanya masih di Jatinegara sampai Manggara jam 06.09 Kenapa kereta feeder dari kp bandan - manggarai balik lagi ke ko bandan yg jam 05.50 sampai manggarai kemudian berangkat jam 05.55 berangkat kok di hilangkan Jadwal bagus kok hilang,CommuterLine,in,https://x.com/undefined/status/1889097525053034831,Keterlambatan,43,telat jam segitu kereta jatinegara manggara jam waktu jam kereta feeder kp bandan manggarai balik ke ko bandan jam waktu jam manggarai kemudian berangkat jam waktu jam berangkat kok di hilang jadwal bagus kok hilang,telat jam segitu keretanya masih di jatinegara sampai manggara jam waktu_jam kenapa kereta feeder dari kp bandan manggarai balik lagi ke ko bandan yang jam waktu_jam sampai manggarai kemudian berangkat jam waktu_jam berangkat kok di hilangkan jadwal bagus kok hilang,0
Fri Nov 01 01:05:42 +0000 2024,@CommuterLine ini juga Bogor-Jakkota ngaret. Bogor-Manggarai biasa 07.50 ini 08.02 br ada. Penumpang ditumpuk biar jadi pepes. Tulul.,CommuterLine,in,https://x.com/undefined/status/1852155018167882014,Keterlambatan,18,juga bogor jakkota ngaret bogor manggarai biasa waktu jam waktu jam br tumpang tumpuk biar jadi pepes tulul,ini juga bogor jakkota ngaret bogor manggarai biasa waktu_jam ini waktu_jam br ada penumpang ditumpuk biar jadi pepes tulul,0
Tue Aug 06 00:33:28 +0000 2024,@CommuterLine mau sedikit protes meskipun ga akan ditindak lanjuti hehe. kenapa ya tiap pagi kereta yg masuk di stasiun bogor selalu di jejerin. imbasnya jadi numpuk penumpang yg turun. belum lagi tabrakan sm penumpang yg mau naik :)))),CommuterLine,in,https://x.com/undefined/status/1820619163645477187,Kepadatan,38,mau sedikit protes meski akan tindak lanjut hehe ya tiap pagi kereta masuk stasiun bogor selalu jejerin imbas jadi numpuk tumpang turun lagi tabrak sama tumpang mau naik,mau sedikit protes meskipun tidak akan ditindak lanjuti hehe kenapa ya tiap pagi kereta yang masuk di stasiun bogor selalu di jejerin imbasnya jadi numpuk penumpang yang turun belum lagi tabrakan sama penumpang yang mau naik,1
Wed Jul 30 11:49:45 +0000 2025,@CommuterLine @erickthohir Stasiun cisauk setiap keberangkatan jam 6.59 dan 07.20 udh ky dijemput izroil..cobain dah. Jgn pada dekem aja dikantor tuh juga security yg ada distasiun fungsikan dengan baik klo gerbong udh keliatan penuh suruh tertibkan penumpang yg maksa @kemenhub151 ,CommuterLine,in,https://x.com/undefined/status/1950524209526186005,Keamanan,40,stasiun cisauk berangkat jam waktu jam waktu jam ky jemput izroil cobain dah jgn dekem kantor tuh security ada stasiun fungsi baik kalau gerbong liat penuh suruh tertib tumpang maksa,stasiun cisauk setiap keberangkatan jam waktu_jam dan waktu_jam sudah ky dijemput izroil cobain dah jgn pada dekem saja dikantor tuh juga security yang ada distasiun fungsikan dengan baik kalau gerbong sudah keliatan penuh suruh tertibkan penumpang yang maksa,3
Thu Jun 20 12:11:38 +0000 2024,@CommuterLine @KAI121 lah siapa bilang serangga ? gue jelas2 nulis kecoa jangan suka nyari nama baik di hal yang kotor min,CommuterLine,in,https://x.com/undefined/status/1803762634342437148,Kebersihan,21,lah siapa bilang serangga jelas2 nulis kecoa jangan suka nyari nama baik hal kotor admin,lah siapa bilang serangga saya jelas2 nulis kecoa jangan suka nyari nama baik di hal yang kotor admin,4
Wed Sep 18 03:41:14 +0000 2024,@CommuterLine Ngurus kehilangan buat bukti cctv harus seribet ini padahal saya sudah liat sendiri saat pintu krl tertutup. Dan jeda waktunya singkat saat kehilangan dan buat laporan karena harus buat laporan polisi dan menunggu antrian pemutaran cctv keburu kabur lah malingnya. Kacau. https://t.co/BW0FKwHgbG,CommuterLine,in,https://x.com/undefined/status/1836249094463103096,Pelayanan,43,ngurus hilang buat bukti cctv seribet padahal sudah liat sendiri pintu krl tutup jeda waktu singkat hilang buat lapor harus buat lapor polisi tunggu antri putar cctv keburu kabur lah maling kacau,ngurus kehilangan buat bukti cctv harus seribet ini padahal saya sudah liat sendiri saat pintu krl tertutup dan jeda waktunya singkat saat kehilangan dan buat laporan karena harus buat laporan polisi dan menunggu antrian pemutaran cctv keburu kabur lah malingnya kacau,2
Tue May 30 00:34:32 +0000 2023,@CommuterLine kenapa sekarang kereta Bekasi-Kampung Bandan 7.27 udah mulai ngaret lagi? Makin parah ngaretnya jam 7.35 baru otw nunggu kereta via senen berangkat dulu baru berangkat nih kereta,CommuterLine,in,https://x.com/undefined/status/1663343096325873664,Keterlambatan,28,sekarang kereta bekas kampung bandan waktu jam mulai ngaret makin parah ngaretnya jam waktu jam baru otw nunggu kereta via senen berangkat dulu baru berangkat nih kereta,kenapa sekarang kereta bekasi kampung bandan waktu_jam sudah mulai ngaret lagi makin parah ngaretnya jam waktu_jam baru otw nunggu kereta via senen berangkat dulu baru berangkat nih kereta,0
Thu Nov 27 08:16:26 +0000 2025,@CommuterLine Institusi anda memang ga ada bagian crisis handling untuk reputational risk ya? Gercepnya kok cuci tangan. Hargai staff yg sudah melakukan tugas seseuai SOP meski blm memuaskan pihak penumpang lindungi mereka jg. Viral dikit pecat ubah kebijakan dll reaktif sekali.,CommuterLine,in,https://x.com/undefined/status/1993957069687541810,Pelayanan,41,institusi memang ada bagi crisis handling reputational risk gercepnya kok cuci tangan harga staff sudah laku tugas uai sop meski muas pihak tumpang lindung jg viral dikit pecat ubah bijak reaktif sekali,institusi anda memang tidak ada bagian crisis handling untuk reputational risk ya gercepnya kok cuci tangan hargai staff yang sudah melakukan tugas seseuai sop meski belum memuaskan pihak penumpang lindungi mereka jg viral dikit pecat ubah kebijakan dll reaktif sekali,2
Thu Jan 18 01:27:10 +0000 2024,@CommuterLine Kereta ngantuk masinis dr depok 7.20 samapi sawah besar hampir 90 menit... Makin buruk pelayanannya @kemenhub151,CommuterLine,in,https://x.com/undefined/status/1747792714203275626,Keterlambatan,17,kereta ngantuk masinis depok waktu jam samapi sawah besar hampir angka menit makin buruk layan,kereta ngantuk masinis dari depok waktu_jam samapi sawah besar hampir angka menit makin buruk pelayanannya,0
